,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76
player_season_box_cross_ratio,-0.03724789804848857,0.18321041295423118,-0.0272498626591589,-0.05039039403969796,-0.09273880578655622,-0.09105540055165838,-0.0628956586222708,0.15097357354693727,0.1197411371545249,-0.06791297025466218,0.23349087919507056,0.19027903276448493,-0.04137400482480588,0.07222789555224979,-0.09512174045333414,0.02735683378391664,-0.04403968107503253,0.07646145388761585,0.06426330330571758,0.17032065966883173,-0.0957138418640936,0.03519472107702545,0.10299633274912698,0.13707551096327314,0.07666172160272434,0.08159613680070016,0.3439021545581509,0.12721529565659706,-0.022266321356366775,0.342549259935236,-0.090399710144891,0.4108106384483197,0.09789737875852102,0.0020779856193398685,0.1481257607108369,-0.0301851913167136,0.13461011728290573,0.013018469136279659,0.09250342297481359,-0.01733020497596604,0.09126591991109527,-0.02880949377916764,0.029601329426540375,-0.1258280720324031,0.1305384073615896,0.09904705094367446,-0.03427600192611663,0.009950046541398007,-0.11759846819762328,0.09038092962693942,-0.13479919437051482,-0.053083927043294586,0.13899435082403272,-0.28194691035503805,-0.002238419309208546,0.0037778768322817777,0.06604550077422572,-0.028976494218315607,0.0026924635072006486,0.006729387557403939,0.022913581132884178,-0.0505509043837586,-0.035845931252518726,0.028426951647715,-0.035585561784848195,-0.033302498693437696,-0.017710383014418858,0.00024569415616899903,0.016101309104692207,0.012980115564832168,0.013238008630514747,0.0014803209967842149,-0.004892822789903939,0.00777302343048973,0.004696088279147512,0.003716163149634022
player_season_sp_passes_into_box_90,0.09062997072200392,0.12172556290911066,0.09119502075412221,0.1046664592334756,0.2909202774786812,-0.0050199783185485595,0.07786156247320711,-0.10137257404037131,-0.23259779717450818,-0.14760461339147518,-0.05705262955744505,0.04770583808745066,-0.12715998995474695,0.008822031108564436,0.04041561792307855,-0.06721192760219144,0.04628349504952057,-0.11210775228338235,0.06254106516298563,0.06303026649199106,-0.01502639803025842,-0.18024114921761802,-0.12263045720942391,0.000858276852385867,0.09121164258728841,0.0331237616228959,-0.06740851832102476,-0.04483396500868258,0.13672518937691858,-0.012087383079651667,0.0384016263966767,0.004274771187096127,-0.05570420116250274,0.02180301497175375,0.0077579116493380895,0.05540632267088915,0.051429423565905796,0.03155651191181401,0.14533079686100553,-0.021410913374937904,0.06534682799824044,0.057219225495318785,0.05500148114397371,0.021907669482506775,-0.0436160892682687,0.040322751489905176,-0.022116674447719892,-0.07263078662152239,0.02013537884246914,0.03405185101275074,-0.09244512289498602,0.034311544922354,0.17722077262812053,-0.13803761184099728,-0.13947316828725734,-0.21055871503430335,0.2728294029322679,-0.2791973273828822,-0.10662605396560891,-0.006677864983646656,-0.1815051345242694,0.010133882900865927,0.1754345944335277,-0.23967136483037413,-0.01343378146966126,-0.047131240002442336,0.035583523249352086,0.06080534150850006,0.007143984318990937,0.02158921966714579,-0.007712696955720161,-0.2720985233512005,-0.014290907295953142,-0.03216068130174461,-0.3162429381493681,-0.011308699799814137
player_season_obv_shot_90,0.0053233167671518375,0.00408340362269915,-0.027484538978643096,-0.1342816048418185,-0.1008126361581365,0.20705424505225084,0.3276879517051342,0.11082073846539141,-0.10937900650571185,-0.12730876234393482,0.04722519707817712,-0.06388227010930461,0.20371096161445545,-0.1297106037267856,-0.021081262135877854,0.11015991126380144,0.04009201702995424,-0.22041897934662652,-0.05436119979808546,0.06349097306907317,-0.006312864791294382,-0.2851100991741551,0.2917590177155071,0.15170072834230192,-0.29847037094669804,-0.15259970589182933,-0.014201024359828132,-0.2974113682244918,-0.01878437268457267,0.05674070321701025,0.03945686412495514,0.05705288945531673,0.14425858832372473,-0.026282799799323547,-0.07286592878657647,-0.10856157532328915,-0.005941448387694087,0.02047242335721438,-0.11156100805600772,0.20319648899466747,0.20167787289712819,0.051781313042408655,-0.12249673874662738,-0.03362082895834968,0.052633848611845196,0.0888723388416073,0.15235642275777347,0.036000994846282316,-0.011664250178346929,0.04463204609017594,-0.01389626596606372,0.052816895282145046,-0.008124742792934743,0.011672947134473846,0.014067156541372292,-0.1062010207519202,0.12065123190412151,-0.05128621787523233,-0.0022310729447586053,-0.021033605033343908,-0.050186510081778476,0.027306279203204338,-0.08370741915857505,0.10653189657395273,0.011758655567887216,0.034040032434546307,-0.012404418472195297,0.03334727517327659,0.0021237405230217776,-0.014491362558819625,0.026218458404950212,0.0009436662399535042,-0.006089409467984114,0.0031087880218798603,0.003558652716700847,0.003419392397863097
player_season_obv_90,0.02944955968666715,0.1599241937540815,0.15794461926526748,0.04308206058597341,-0.13280358530353503,0.14563547133142596,0.11814027662480747,0.0699226763346682,0.028798333152730806,-0.17886948354426868,0.008361861137642625,-0.06555920543885964,0.17008740105406245,-0.09997929945407319,-0.01332753586379047,-0.02761064242532373,0.024669299105628678,-0.1259950365211311,-0.07733819479796292,0.1540963081813976,0.1387815994244063,-2.8349329594806738e-05,0.0037375181764325444,0.11856048731790207,-0.05174734097776879,0.08417559229241087,-0.009684544719501961,-0.1942372022014328,0.20227599493064777,-0.0328719175953119,0.13334097970014952,0.1074290153361626,0.022930348502766262,0.021072812185738525,-0.12446858922539991,0.15529039797364746,0.0004486247019038214,-0.00045059089346706493,0.15585003901590208,-0.1424474652357936,-0.1134800779584422,-0.24126550989641762,0.01008683108823255,0.04357966576491863,-0.09841102266329863,-0.1845604205068483,-0.2695534221610084,0.026896884236547583,0.021540910566749928,0.004778422512395311,0.0020658111474982505,-0.13955003773067126,0.0018407077019276519,-0.11850415085687545,0.029839322573479876,0.27836211275721756,-0.316544887408694,0.08254332088782465,-0.018583612149232306,0.04770974290119487,-0.005963897883134818,-0.13120865517798697,0.1352083938643852,-0.27014098328102537,0.009906962042263571,-0.0695965021022734,-0.03892955928262259,0.003662971887007968,0.002010121358918364,0.007946287876266042,0.029184785848676495,0.003635321043157433,0.012863834786764186,0.00465274272069705,0.005783036046557347,-0.005461450599980556
player_season_over_under_performance_90,0.02877607204669518,0.016419552750353155,-0.0008777065145147911,-0.09328161051786905,-0.08962409851867392,0.17675983402313777,0.31015863127277915,0.029935469217965416,-0.022200130957161456,0.08557582089894909,0.38154451627944724,-0.053334986572589685,-0.1898998273289284,0.20508874740169222,-0.031694620626582445,0.05764301469462518,0.14603223404881513,0.05096895046479413,0.17579530461434695,-0.27799418108350243,-0.07529692269451883,0.1177724951115171,-0.027506637801701136,-0.004069805666785192,0.05343225802543322,0.11195512483894074,0.014008589878260175,-0.11209053461457816,0.16740430750484697,-0.10678592690155064,-0.10494784658507392,-0.08827592338207074,-0.05637819012232748,0.33043730316552683,0.18199564691941172,0.2936093017585639,0.09670973441959409,-0.009783746204693067,0.09464644624378211,0.25227455784728287,-0.14039454948859728,0.018669413095403292,-0.1355316985343566,-0.044992839007177834,0.017352255477348567,0.016155761185902756,-0.009805551182857215,0.057128224176965114,0.059085533866480466,-0.029147650026665264,0.03176737331606169,-0.004674720409930458,-0.02554013872780557,-0.018137744624363822,0.009504566455427008,0.010237271753616065,-0.0025816558752433383,-0.023184951301646134,0.01844219431532164,-0.03175798660546107,-0.04948721928980572,-0.035120962593191536,-0.052674104234950225,-0.000799505327771774,0.03537614271460443,0.010879262692280726,0.023626424530776288,-0.033567880339537566,0.004186672520236162,-0.0018528491039959405,-0.007012557948849613,0.011401857717701597,0.004596243022055635,0.0029799726020388988,-0.0049395891261313565,-0.0030687732900449016
player_season_tackles_90,-0.033625560027885935,-0.025072019020654885,0.044681877370726375,0.2981370866188431,-0.25218495911081595,0.08973603391985942,-0.09311231308327697,0.04551777205603041,-0.2406583831746855,-0.13272420106686436,0.029904339324850277,0.02826942263262979,-0.004113593217239035,-0.05773844760490383,-0.0750588598337875,-0.06252450685842906,-0.02824555276798911,0.06898821576326278,-0.03697285543083141,-0.0998000810423517,0.0070712453806874645,0.13765707601952365,-0.04055355922635198,0.22508911259933764,0.19014024750857267,-0.12690493592106128,-0.21377417631871573,-0.17051677887900799,-0.16378247305224333,0.07292118676667003,-0.037468128078160454,0.08117038667421933,0.07594538200421877,-0.05215515973815796,0.18183744820018916,0.15768841869115574,-0.26571794689069894,0.24536102661822579,-0.03404556391603327,-0.028294024254758066,-0.08815624551638555,0.029893893197681643,0.08457392176339129,-0.004812218083630859,0.134054540974466,0.030647045510253934,0.0626228500460394,-0.05163652718415287,-0.002631340630162962,-0.008712732772671102,0.0005249873744252453,-0.018669665904730903,0.042477776233271904,0.007837584578840703,-0.008115859373923905,-0.022438112792103226,0.09712165955559507,0.08467559254294377,0.020994068197827884,-0.05557860792681692,0.0010493076156587872,-0.009368746774760704,0.052149076752328924,0.02841265015393455,-0.0026281810974459613,-0.018714004419712757,0.059282008405712565,-0.01370672380433862,-0.3191205369724018,-0.3091375355162761,0.10233922018294453,-0.0068556663649674,-0.008829556158272356,-0.001496207247642628,-0.01598406646533429,-0.005184248529188917
player_season_interceptions_90,-0.10603459856652335,-0.0067090145591329736,0.0623824268770936,0.15409576736719924,-0.05910647401295682,0.07736067660766303,0.08802729958245677,0.015325293911693976,0.1331458369412649,-0.23793345288574347,-0.030714650902239706,0.015914367986608734,-0.03273545569539265,-0.19234512042880256,0.10597488345052748,-0.09446217019704521,-0.0035284275951739663,-0.19406491095101894,0.12916152348761728,-0.20948050146828678,0.06804183687961221,-0.09416671838449565,0.47158742933836933,-0.183650216690509,0.3411808457762503,-0.04101812043884587,0.22068571662761544,0.2213899414746234,-0.09555855908589894,-0.19980037134862033,-0.044262174682930755,0.07306636071572567,-0.20825016200723181,-0.034105327783851294,-0.03211012984409819,0.1346889317272671,0.0652158146102964,0.09502251601264651,-0.1564746799443465,-0.10898488654759839,-0.020439164159544124,0.05093838498139723,-0.039080438323036884,-0.004340342481659265,-0.12426606864897238,0.01569634807435204,0.05923286547229989,0.03523368885379252,0.011586007622919097,0.02347032017562388,0.1351791065975289,-0.015564424245715455,0.07756903706633404,-0.00046299638061652465,0.03319554287456109,0.022695915559437542,-0.002417330094157344,-0.028122073858375195,-0.00924906333853474,0.022171394792391233,-0.04454131337727715,-0.003415869172644366,-0.01691057340652935,-0.0014798056005091709,-0.00782310802698842,0.010215959988388423,0.004709385523723589,0.014632638349032119,-0.009837094441949593,0.00972542044427084,0.018261140529447634,-0.0038168135051812185,-0.006472586528955437,-0.0028398963118018497,-0.0013651301563085277,-0.0037132083470578225
player_season_pressures_90,0.08346648193052941,-0.1866366489804834,-0.0588218500076744,0.23336938394847087,-0.028656851862948106,0.02828304025732653,-0.07907879339667705,0.12196267250333788,-0.19274459072448197,0.0075869347320341824,0.1880588912355088,0.018485761722521508,-0.02533781663689473,-0.05756512748572508,-0.07212265579780898,-0.005220826373283843,-0.0032839407915848245,0.013550606559409803,0.03493132373839264,0.013197411913548826,0.09103553439561565,-0.02050542169776432,-0.10560869710923934,-0.03096849632238118,-0.16827222474928832,-0.036451427570048205,0.05363427294271767,0.09835706694938678,0.04598272546968048,-0.04508945312916497,0.021057674573820257,0.06588907888580042,-0.09181265053731691,-0.03321123285828788,-0.0670708968879381,-0.01789548918220453,0.024867244985068558,0.0015294074813286956,0.050332812985626335,-0.014196889383470381,0.05248279054918044,0.05840191474554371,-0.027109960055000618,-0.007395252620229324,-0.03497946271439908,-0.01398062168394254,-0.1281366744071833,0.500238495773998,-0.15913587424206196,0.14879105146693308,0.1321702072835935,0.0675338340968005,0.005574320959610514,0.11092088821012189,0.08195644499992175,0.03869241933700729,0.037085092965463196,-0.18067294141157533,0.016780559890453232,0.01184663674908415,0.053409410807597736,-0.06146771903106669,0.04414993213234432,0.07341330547492425,-0.028234709343227922,-0.11969199006469466,-0.22408837932521197,0.08712776290807964,-0.30212597966806626,0.17868326397422502,-0.30741883023238964,-0.001601247372402248,0.007161165142288109,-0.0016126385821914673,-0.0011335379579099913,0.0011034098551420124
player_season_padj_pressures_90,0.12151610155692694,-0.16777648153628988,0.019167567830965584,0.07145677498051137,-0.1255455478013936,0.06067312471643979,-0.17203914142525414,0.11428270798203452,-0.21361560674515648,-0.031281114137762994,0.02417966657584689,0.029715211099122056,-0.07575023832033372,0.010181765063653685,-0.09015355910751635,-0.0682267943927226,-0.07082344982426365,-0.01333282965686885,0.09520526172422761,-0.01963894550846159,-0.024387241512462896,-0.09377715151666242,0.1417299240134142,-0.05074789243808894,-0.17385236669814635,0.06296649931298137,0.22228935337631178,0.03317830586380857,0.14134919781801505,-0.044936266045656176,0.011566316315719194,-0.12980046454549504,-0.06634779841705161,-0.0950541769284894,0.037946511560776636,0.007908054086541539,0.00544873482010555,-0.06498891478123356,-0.024371705261487756,-0.02778154627865642,0.08654985309638272,0.09789712065853737,0.1739661881988889,-0.008931296648137188,0.07172924666804725,0.16638650224191454,-0.2816868472856695,0.050102718227031266,0.4377974270275675,-0.09354184179343694,-0.20605518000015483,0.014325645480038257,-0.10354187903268681,-0.03726869586400519,-0.28437784452804143,-0.05724456991520141,-0.013850897006500162,0.2880754111933912,0.005847956074965022,-0.06484145727531698,-0.018024974129267526,0.05473502140400782,-0.14066190084499158,-0.09629200315194945,0.054508937994035986,0.008907359625219158,-0.012958619661250316,0.02200645164476167,0.051617932378977646,-0.05662714383269774,0.029958737280660633,0.002399241769922629,0.010379932139122056,0.004270183691360244,-0.003143079284038685,-0.004129426128041971
player_season_pressure_regains_90,0.039146091945893906,-0.1688827077471135,0.031173841257843386,0.19961380134483192,-0.1252106508402669,0.07534263507895118,-0.15299465227718703,0.11588714781982033,-0.24204783900409407,-0.04169062134167164,0.10245316718224544,-0.006379492263145653,-0.03963198206541247,-0.13193596906907762,-0.053098050571632346,-0.10008857697886932,-0.09079771927078825,0.09902966471739946,0.09468489322035642,-0.00721757414360525,0.030206753500581177,0.008257995759666986,-0.06351932113036361,0.05226995298081062,-0.14866489521439913,0.01447633656678465,0.10239250735492053,0.10995428604615609,0.1276405258666476,-0.10089397635586746,-0.02745824053889226,0.06865942955795308,-0.2012917876566924,0.16348152561632873,-0.26808279258742657,-0.17056534375605475,0.08003767953257795,-0.05052245691094581,0.07059713541514809,0.12003354888326973,-0.026477795707965573,-0.12136756281517504,-0.1365030825870629,-0.05212440281156219,-0.10168137964072657,-0.1150406928765581,0.32828181648556337,-0.44963967351658574,-0.15431462254033987,-0.11105246990611033,-0.1091817817165444,-0.0010934728716197745,-0.007764198295973523,-0.12461672987591405,0.06709696916260212,-0.024323837819579204,-0.09901929510263194,-0.04021810297388368,0.04550695010078447,0.03111841374042143,-0.0025647180283277643,0.02931427503877619,-0.04924629252028882,0.013628668980101413,0.025310551882154843,0.03770937734333442,0.021784042008043746,-0.011873788251523201,-0.0043162076140157955,-0.004638055593257702,0.01421315093356115,-0.0036689548994864596,-0.0035582912337060735,0.005628403092425424,0.008461188281173732,0.0049714991912159084
player_season_fhalf_pressures_90,0.16926943256968535,-0.1268428130777501,-0.11046680915245134,0.13960817957187774,0.022838838575012455,0.0363100559158055,-0.0807889020910132,0.06080146228450774,-0.11405684672189649,0.05605929240572942,0.1305619858500734,-0.024231395175111123,-0.030923141536628264,-0.050958746607278414,-0.0740708801392931,0.036848751414249314,0.0013229180361633147,-0.013503742238946528,0.0032327841194363105,0.06634809887319104,0.04976212136958104,-0.08490788758858606,-0.013382720372896584,-0.12664728529845284,-0.1599437498487038,0.020926686448248175,0.04669570328548042,0.10269719057004775,0.13534096414199018,-0.039349859350232774,-0.06471357765580141,0.06624635121710291,0.13085609160695222,-0.14308204620817724,0.08906125298712929,0.14240980380489363,-0.02933984118927852,-0.10972347335368565,-0.08155393983827956,-0.031234647768209185,-0.07820271108989647,0.004372819921250073,0.05421211619151567,0.02089554904294119,-0.014846069431786294,-0.09805914272263103,-0.010576547168067238,0.1294488653479251,-0.16215585178810124,0.16760724899513074,0.18896462941052375,-0.1151813423352908,0.041562443591849296,0.10260893731597485,0.13581847050236487,0.03288031874073788,0.09846961497730722,-0.07177062136656634,-0.08621450267684239,-0.017262310315292795,0.009794334022931547,-0.05820890915824167,0.10337075465761703,0.034625998448633746,-0.016649789319435407,0.12203699808192078,0.2747893141212575,-0.10257597604887353,0.38281624141585535,-0.20980540192567812,0.42630851413426635,-0.00715340610312748,-0.014440337204483912,-0.014498081960447228,-0.003193255381195914,0.0005347885655485902
player_season_ball_recoveries_90,0.014966558541378213,-0.18127363111803407,0.12856779709198718,0.1560914405802799,-0.05339040153196508,0.04979262714501299,-0.00218429050543599,-0.056902803414161825,0.16793370971230892,0.0728001445079482,0.1415637165247493,-0.16381404664164598,-0.06437005809560725,-0.047683153913953225,-0.02329917791083304,0.008063196071103116,-0.17035101679180656,-0.1488975088496583,-0.04419977425285819,0.2630896830436938,0.02275832464861567,-0.01049867078360324,0.05841286200470658,-0.07042993222434998,0.17162423047962616,0.05184632801851222,-0.10761114449365558,-0.05793886732073678,-0.005491691728109663,0.20406488523197042,0.00399479592637135,-0.09522893284722621,-0.0948045938358683,0.13885740151598708,0.03834874728585369,-0.25052541864072375,0.006913409195803105,-0.02290275983195708,0.12715449453830308,0.11646318654682875,-0.04162733049726017,0.12613110376547063,-0.11605000040185495,0.12630730784787064,-0.09586852843799279,-0.01842645066292789,-0.04374317829624509,0.0408134340710954,0.0556308110118955,-0.10714551764579706,-0.04675570888426517,-0.19930878892592846,0.11880937130377295,0.043948964174911384,0.23159589540499875,0.10508678386412873,0.38669105315524455,0.2715169945102876,-0.03326186061543651,-0.1557605053587725,0.010237104169799477,-0.06816111950342957,-0.00787970612921128,-0.10293844162660276,-0.04604265764087345,0.05949331384425913,-0.008531776653592964,-0.010670587956263314,-0.0015756838324678946,0.10248715684971318,0.014596007541710294,-0.003877049393173196,-0.004310133198850888,0.001653444009791609,0.0052813652020509555,0.00039143990707364573
player_season_fhalf_ball_recoveries_90,0.10653605260550734,-0.1736588259224113,0.05144439616717955,0.13499531350274707,-0.008007779029596037,0.01903439503761049,-0.007787816638991871,-0.030855177081224785,0.15429921380256836,0.09979836232319322,0.16695476064864243,-0.19806179194803758,-0.011054426117293683,-0.022141120309520233,-0.05439173612159281,0.08765321633522845,-0.14427915601069063,-0.16280252038594709,-0.07924849814824576,0.27103513791336137,0.05785453336445466,-0.036267241131397364,0.09544545679269499,-0.04839214401858856,0.20331034051879512,0.10389447724661448,-0.14495731039129,-0.03033939848691518,0.05971714326771303,0.16556729229599212,-0.09515888873883668,-0.050462679634669494,-0.06587803414457821,-0.004727419893930079,0.07761751603103925,-0.025918870728520275,-0.062095683123693846,-0.05402796896141715,0.012036781835284489,-0.005012704841513983,-0.1063087118863387,0.10098431015544013,-0.13143112504712579,0.008137900533104814,0.06207280979731869,0.16148339249060534,0.03618532403768317,-0.06362776739804499,-0.0058447937745843,0.1897586307414043,-0.02936041726187839,0.18398717957479796,-0.0719606840654379,0.0027870012921315523,-0.3156995895686886,-0.09048965086764289,-0.38608775695302333,-0.28541470835437904,-0.004336181763414996,0.14626083967461762,0.05949237913362611,0.0899344305119727,-0.03007743305528747,0.033235423803388744,0.041675459369741596,-0.05817401158796118,0.04213713128391472,0.02644937096620334,0.0008032665406612835,-0.1207528489260857,-0.01584257314295902,0.011630856384060112,0.01181047388378309,0.0010423523547062694,-0.0046848898921227344,0.003645487781460753
player_season_challenge_ratio,-0.05540833577145384,0.07521422844559375,-0.006238001242104981,0.03564465995116379,-0.22474972780465458,0.09130440263757904,-0.1338095958738525,-0.4541729247973349,-0.2263892545244387,-0.04864237837957924,0.16907882237551256,0.0009423145883922506,0.12395677197351407,0.008229245955857807,-0.08777448279334063,0.041618821910146375,0.0437162475611793,-0.027882274757124598,-0.05559786007337053,-0.0039145884075323725,0.011017657607162522,0.016461048433813876,0.015502738628453794,-0.0011276369636798178,0.08149838394609799,-0.055850446030265066,0.018807938950558524,0.020385276962511342,-0.08467294523235595,-0.04810230432420779,-0.08233249958617975,0.05021495285072202,0.05273252532786671,-0.11479854164846312,-0.04731949730964647,0.03240984776229831,-0.21687408587528578,0.17453129053833977,0.14507307482361248,0.07019977286669109,-0.11396588899538114,-0.019816148849938348,0.017114106392081222,-0.02872025702322547,0.10070080487566929,0.06700674373175515,0.007140103113983801,-0.015737790529007062,0.02140710748053904,-0.010224850809524927,0.019861632180031168,-0.02731220971530829,-0.00040225164614357545,0.029790447678896888,-0.01723624502127398,-0.040423643758179376,0.009100719998170116,-0.03587313196035641,-0.008468652697461145,0.0733309433097398,0.031816786770658315,0.027065347199736134,-0.053054430701681546,-0.009764466929260918,0.031376438838615975,0.03378159087460214,-0.07936065488190511,0.03282400931945738,0.4423867475890674,0.41498686389183437,-0.13492566122380276,0.013633673036194657,-0.0030432373473023855,-0.005492858948429012,0.01060244923184736,0.003265451424995236
player_season_dribble_faced_ratio,-0.06605962043730768,0.10661791371884076,0.035190121972996154,0.0033890691894911977,-0.19547798828149549,0.07023246876643045,-0.1372624128944458,-0.3635312029687624,-0.21679209793854912,-0.03519900132212961,0.08655520234634623,-0.05740974394834724,0.035460705397838445,-0.0023825013964853684,-0.07718322351130792,0.0017350500516916407,0.09353905167247292,0.041257385583386916,-0.07516525731504617,0.055093544783262414,-0.08157643777026856,0.10028039981548728,0.07812889740180717,-0.017107556560159817,0.0023315075189231094,0.028860121730945692,-0.09093032814502965,-0.08624362775475627,-0.04131861560486755,0.14538025699236895,0.12010462558635679,-0.07381503898861669,-0.15119938122209922,0.15300651805997198,0.20981617402112945,0.02436235647696193,0.3591732721660509,-0.28602529677017663,-0.3678785745671515,-0.21480605630567173,0.2697353576757521,0.051168176600461045,0.046846215152514706,0.027005356678896975,-0.10121859585596346,-0.1726119193623605,0.0197813196657315,0.015858627600242446,-0.062321392858750074,0.030441458904066965,-0.020336632800444607,0.012343385910922947,-0.0447965359986911,-0.024720625431748536,0.01349542657558074,0.017894167282023532,-0.04433921179059908,-0.04987297978337432,-0.02506936280152227,-0.03535553058923828,-0.047367421683948675,-0.008218116226839146,-0.0008398224995522863,0.007317245788841881,-0.02926313443280533,-0.004149313739055915,0.0042347044340495035,0.009605496883223513,-0.02182610860549413,-0.015957594804866485,0.0008172531719166098,-0.004166680638632833,0.005842884516183672,0.00020570513485064848,-0.0006678315679182929,-0.00026481159001676136
player_season_dribbled_past_90,0.027432508640661137,-0.0997142170306496,0.04173026078834196,0.2028218835634242,0.03627465589924481,-0.01565776599130736,0.06014994742999189,0.49917731455964576,0.0362452519681353,-0.051623579750564606,-0.15051624308463338,0.014376021134268972,-0.1335304327667729,-0.06044362455878044,0.021733137499899368,-0.09529821055463202,-0.05213622247446592,0.08384580753709826,0.03633567043256972,-0.07998180192059799,-0.03949624718764774,0.06765158107181098,-0.018578721830967152,0.16029783549009277,0.05588364300878118,-0.043275039081311924,-0.19352418943393795,-0.16654013061554093,-0.016816727751753538,0.12209973767488194,0.06189817862157243,-0.0023632954484779298,-0.009768904107276431,0.06497899930284794,0.2389413997912046,0.05894779319148119,0.023987767767480267,0.0017319689043007042,-0.19670037715289948,-0.09774403947782814,0.05582484110431751,0.03699085458070569,0.056672010562982024,0.04017311557405577,0.027798420880875304,-0.055020364492424374,0.015789501749299273,-0.057869784823772974,-0.018814938084014396,0.0173263927020757,0.015255050976679507,-0.02153443677479129,-0.044923292990760685,0.020497853633999724,0.009968454951238326,-0.030963193635100805,-0.0450107637195692,-0.03861283284814124,0.005950881020896061,0.04915927191194053,-0.009518215041562176,0.025577673567840048,-0.033697353371727246,-0.01753291995984821,-0.010271653507069704,0.01618483509591523,-0.06679006355631463,0.031921744073972025,0.4151108656591617,0.3966260103773008,-0.12708776660519816,0.005242361006993046,0.004013695524418381,-0.009577176619720008,0.01202995154995408,0.0028154606363855056
player_season_average_x_pressure,0.19245975012105887,-0.0587315963985391,-0.12155191776883999,-0.02487128714886683,0.09475850762602958,0.024322624546516597,-0.013672710830354961,-0.040680045347870154,0.03788851714379218,0.0732522932255823,0.03769703183815984,-0.05408000450156522,0.007934360821183659,-0.009557350773600223,-0.030773871586363903,0.06263881831606832,0.025002299695812528,-0.08277288376697575,-0.062158182313387655,0.09023350589904257,0.013661970757331315,-0.128140266830242,0.09593303898212395,-0.11638082975149355,-0.04813606488493474,0.10003138668598964,0.037624286424617376,0.058050929294920846,0.1354919016103994,-0.016779331905784713,-0.06044908501543352,0.0025318344166017654,0.2202245073945624,-0.1991196952274259,0.20329444086348678,0.29069986984631097,-0.060687785795872806,-0.10229324893855245,-0.14902738544621244,-0.009292718843594824,-0.16218709766968964,-0.031845044522217605,0.153475084688219,0.08509830638893576,0.04516978806426598,-0.18359240619811457,0.18391189806570787,-0.338052364518104,-0.007212012299973272,0.03658511287319283,0.051826957220319755,-0.27415043857653476,-0.025514258287168023,-0.08393198292836783,0.024028274836447247,-0.04252670801393698,0.06297772394828577,0.06575701354844118,0.0473562750662011,-0.12790114885410492,-0.04518183981203835,0.0102902025828462,-0.06777460154889955,0.03132118383124219,0.014141534189488561,-0.08593436690185909,-0.23122797607237117,0.0959737680852171,-0.24194664662408183,0.12953328385687798,-0.23735564450733285,0.00012662401104927487,-0.0008776797503269318,0.0006778035936618389,-0.0017665674623297753,-0.006786510980166645
player_season_aerial_ratio,-0.0852450160562356,-0.014210758081823236,0.03652822096794935,0.05342403495738548,-0.008299910460464615,0.20596001549544804,-0.13132574248668,-0.19330004283597152,0.28595234507399653,-0.08986219526859873,-0.002891144547948667,0.03515944945959017,-0.16775504401174232,0.2716934313671319,-0.02149312477528672,-0.197552516031021,-0.10799284875586518,-0.04811628670313148,0.053351857785914836,-0.14913225538189998,0.08604458093284127,-0.26893470079960025,-0.15488925198332373,0.25773283292883076,-0.2594730455635777,-0.05411961803550602,-0.08310435232858682,0.00781797299389432,0.0595279269812313,0.12116336638773338,-0.011864385182662295,0.11077752701619716,-0.03659796301373684,-0.21687879876539834,0.0630378924428058,0.024730194735863686,0.07718776990321335,-0.004640278828342885,-0.12442324847464671,-0.1559554294344311,-0.21181646933179535,0.0735213356392588,-0.258042435850075,-0.1415513437361791,-0.188425288832308,0.10284254667000284,0.114236299635107,0.05470075529017843,0.11018355620530879,-0.09993383982276198,0.06830069207777335,-0.01664603122153038,-0.08145136881024298,-0.05906440067854858,0.01134047428181862,0.019414485567847084,0.03325326071546171,-0.0013598740122314906,-0.008723268717322501,0.05259599457291293,-0.0038990407720065484,-0.023928799161530144,-0.009878100731211247,-0.011197676727566736,0.007446015775468842,-0.033000245014081345,-0.0021258213296598168,-0.003066225619454563,-0.0031566846022177686,0.006610926420925506,0.00959257594754745,-0.007264985531346694,0.006218532849257191,0.0032823464973669118,-0.003265402543175276,6.404608404859307e-05
