player_id,player_name,team_name,season_id,season_name,primary_position,secondary_position,player_season_minutes,PC1,PC2,PC3,PC4,PC5,PC6,PC7,cluster
32979,Fidel Daniel Ambríz González,León,281,2023/2024,Left Defensive Midfielder,Right Defensive Midfielder,1863.3168,-1.069345203817278,-1.4068096209236165,0.10786917211680697,-1.1230509647107094,-0.21191203361530744,-0.07544355767462517,-0.13926318950648908,2
30457,Fernando Beltrán Cruz,Guadalajara,281,2023/2024,Left Centre Midfielder,Right Centre Midfielder,3675.1501,3.5315698502676915,-0.8237327429951081,0.2717984977270451,-2.59631364548672,0.18882885089038043,0.4331176205942194,0.010996025830662675,0
181730,Diego Gómez,Necaxa,281,2023/2024,Right Defensive Midfielder,Left Defensive Midfielder,1729.4501,-2.905690451552503,-3.998318365429749,1.3125894236167694,2.1844036732623593,0.7303666363248988,-1.305690404443836,0.7447657281299025,2
276099,Jesús Alejandro Venegas Vergara,Toluca,281,2023/2024,Right Defensive Midfielder,Left Defensive Midfielder,696.63324,-5.654676582289538,1.5022440659125145,-1.7637211637469248,-1.016393158966936,-0.2952295551245931,-0.34024585253488726,0.385664331994035,2
43557,Santiago Naveda Lara,América,281,2023/2024,Left Defensive Midfielder,Right Defensive Midfielder,517.6666,-5.032674368596308,-4.355461305957542,-3.0316509312981963,-0.9580815580488975,-1.8148871568204212,0.6564954390881206,-1.0416456129479768,2
6357,Jonathan dos Santos Ramírez,América,281,2023/2024,Right Defensive Midfielder,Left Defensive Midfielder,3642.3499,-3.0773051318432016,5.454813710954785,0.8518594205612229,-3.864828363372193,-0.27940066803428304,0.43782158269442406,-0.32550245908655895,1
276099,Jesús Alejandro Venegas Vergara,Juárez,281,2023/2024,Left Defensive Midfielder,Centre Defensive Midfielder,710.23334,-1.6971625102092827,-2.311394944237062,-3.2827960056659053,2.487550173481859,2.7964678339852664,-1.681538026303443,1.3588576742101117,2
44984,Alejandro  Andrade Rivera,Necaxa,281,2023/2024,Left Defensive Midfielder,Left Centre Midfielder,1037.8833,-2.5307523590865184,-7.516457642136737,1.378573413765472,4.406778118596242,4.181704957691962,0.15533096712564876,1.3641530312946115,2
43555,Erick Daniel Sánchez Ocegueda,Pachuca,281,2023/2024,Right Defensive Midfielder,Left Defensive Midfielder,2904.4001,5.482017804742895,2.647966037067711,0.945235692753803,1.6735431437597057,4.086559343903022,1.8020971064027687,1.7035613117435533,0
198802,Pedro Pedraza Reyna,Pachuca,281,2023/2024,Left Defensive Midfielder,Right Defensive Midfielder,1829.5165,-4.023538112232306,0.4976634713695406,4.021389672440953,0.8191085351048615,-0.6723909513703262,0.5146542951280138,0.35202691735301356,1
31445,Fernando Madrigal González,Tijuana,281,2023/2024,Right Defensive Midfielder,Right Centre Midfielder,1731.05,1.9673553645792061,-4.965787979259316,1.302242624509638,0.5832110088841147,1.7318258859470363,0.0035485243233956396,0.08835157030703583,0
208278,Andres Montaño,Mazatlán,281,2023/2024,Left Defensive Midfielder,Left Centre Midfielder,2210.1165,4.271780267956786,1.0104915033574997,-2.4984662527739463,-0.11946796759309945,0.07799900498724421,1.0986863597108403,-0.35499403062983415,0
